char_location,fragment,keyword,kw_start,metaphorical,project_id,type
1582.0,"on Beam Therapy is extremely (repeat, extremely) expensive. The solution: A long journey to a cutting-edge pediatric cancer facility. And $500,000.Five hundred thousand ",journey,81.0,False,2048f0d732f885fc854faf1fdd21a392,journey
323.0,"els of a 2 years of remission after experimental treatment, tests have shown her fight is not over.  For the fourth time now, the cancer has relapsed. She has suffered",fight,81.0,True,4b8e41fe5c93064149b1e9ef7ad158b0,battle
791.0,ch of her young life carrying this terrible burden. But she is not giving up her fight against cancer. And neither are we. Her mom and dad are both teachers who have b,fight,81.0,True,4b8e41fe5c93064149b1e9ef7ad158b0,battle
1723.0,"hat Kate, Adam, Addie and all her family and friends can focus on finishing this fight once and for all.Thanks so much for helping Avrie and her family – we appreciate",fight,81.0,True,4b8e41fe5c93064149b1e9ef7ad158b0,battle
1992.0,"Avrie through the years, showing her spirit and toughness - this has been a long fight but we are going to beat it.",fight,81.0,True,4b8e41fe5c93064149b1e9ef7ad158b0,battle
110.0,"diagnosed with Leukemia, and in the 8 years since has shown true courage as she  battled through every struggle that has come with the tests, procedures, chemo and tears",battled,81.0,False,4b8e41fe5c93064149b1e9ef7ad158b0,battle
2018.0,howing her spirit and toughness - this has been a long fight but we are going to beat it.,beat,81.0,True,4b8e41fe5c93064149b1e9ef7ad158b0,battle
2177.0,"re are any funds left we will pay them forward to someone else facing this tough fight.￼  My mother Tonya, is the most incredible woman I have ever met. A little bias ",fight,81.0,True,bed3d835e94a46278c116df9bb38f1b3,battle
2861.0,"ig step forward to a stress free treatment process. ￼  Funds would go toward the fight, treatment and expenses toward facilitating her treatments. Food, lodging, gas a",fight,81.0,True,bed3d835e94a46278c116df9bb38f1b3,battle
,,,,,57200cb73745cd85c067b3f42f2219d8,none
308.0,s ago to treat my lymphoma is the underlying cause of this breast cancer. I will fight and beat this cancer just as I did the other! I know from experience that it is ,fight,81.0,True,723122931db2e052b29ee61075e9b93f,battle
318.0,reat my lymphoma is the underlying cause of this breast cancer. I will fight and beat this cancer just as I did the other! I know from experience that it is the power,beat,81.0,True,723122931db2e052b29ee61075e9b93f,battle
374.0,"e of the family and a sister (Jackie) on her dads side of the family. Krystal is fighting for her life.December 26th, 2017:My niece Krystal was finishing up with her scho",fighting,81.0,True,e1846506775af7547d171c35f9e38117,battle
4877.0,", transportation/parking, and to put food on the table. No family should have to battle cancer alone! Please help support Krystal by making any donation you’re able to!",battle,81.0,True,e1846506775af7547d171c35f9e38117,battle
2473.0,thopedic ONCOLOGISTS.... that one word is when Allison’s heart skipped a million beats and the tears started flowing. Dr. Kauffman then explained that he will not let ,beats,81.0,False,e1846506775af7547d171c35f9e38117,battle
,,,,,46007bf80afd5d943165b5fe92c5acbe,none
1602.0,"enses.  Although he is still at the beginning of his long journey, he is already fighting like a bull! He is such a positive, determined, and enthusiastic young man.  He ",fighting,81.0,True,9992b1bd2a248ec7ebadeff5dd6be2ad,battle
1962.0,e/we need all of the prayers and positive vibes we can get! Let's support Kannon beating this!! If you are interested in some #KannonFierce Gear  .. please click the has,beating,81.0,True,9992b1bd2a248ec7ebadeff5dd6be2ad,battle
1704.0," He is such a positive, determined, and enthusiastic young man.  He knows he can beat this, especially with all the love and support he has gotten from everyone aroun",beat,81.0,True,9992b1bd2a248ec7ebadeff5dd6be2ad,battle
1579.0," any medical/travel expenses.  Although he is still at the beginning of his long journey, he is already fighting like a bull! He is such a positive, determined, and enth",journey,81.0,True,9992b1bd2a248ec7ebadeff5dd6be2ad,journey
1597.0,"ll can/t thank enough.It was all hands on deck, including their determination to fight this while keeping the pregnancy. Something Alice and Danu were informed back in",fight,81.0,True,de831825fde40e63131602e5219f7d2b,battle
3190.0,"to help. In honour of everything my sister has been going through and the uphill battle that she still has, I will raising funds from all you amazing people and in retu",battle,81.0,True,de831825fde40e63131602e5219f7d2b,battle
,,,,,7c472279f69c2cdb612c27f027ed3844,none
1917.0,iest thing that we could have heard. Friday we learned that it looks like we are fighting a big fight. Rush has what seems to be a stage 3 Glioblastoma. To put it in pers,fighting,81.0,True,e4f7e658cd473c50a64fc4f4b34659e5,battle
1932.0, we could have heard. Friday we learned that it looks like we are fighting a big fight. Rush has what seems to be a stage 3 Glioblastoma. To put it in perspective- it ,fight,81.0,True,e4f7e658cd473c50a64fc4f4b34659e5,battle
2666.0,"s all true. Because of all of this, we are asking for your help. We are ready to fight this. No matter what the outcome is- we are not going down without a fight. but ",fight,81.0,True,e4f7e658cd473c50a64fc4f4b34659e5,battle
2741.0,dy to fight this. No matter what the outcome is- we are not going down without a fight. but we need your help. We don't know how much this is going to cost. We have ha,fight,81.0,True,e4f7e658cd473c50a64fc4f4b34659e5,battle
3197.0,"s not fulfilled his purpose yet. We are asking for your kind donation to help us fight this cause- weather it is in financial help, in prayer, in small acts of kindnes",fight,81.0,False,e4f7e658cd473c50a64fc4f4b34659e5,battle
2970.0,se this as an opportunity to tell our story. His story and his journey with this battle. I know in my heart that he is not a statistic. He is not the 1-3 year average. ,battle,81.0,True,e4f7e658cd473c50a64fc4f4b34659e5,battle
2952.0,but we wanted to use this as an opportunity to tell our story. His story and his journey with this battle. I know in my heart that he is not a statistic. He is not the 1,journey,81.0,True,e4f7e658cd473c50a64fc4f4b34659e5,journey
3508.0,"is best work. Thank you for taking the time to read this and being a part of our journey. #kcufcancer""With man this is impossible, but with God all things are possible"" ",journey,81.0,False,e4f7e658cd473c50a64fc4f4b34659e5,journey
66.0,"My name is Linda Carter-Watkins.  This has been a long, exhausting battle with cancer since being diagnosed, January 2017, with Stage III Breast Cancer an",battle,67.0,True,8b701bf66edae5d2fc72d5b2b488f066,battle
780.0," greatly appreciated. Prayers are deeply appreciated as well, as he continues to fight his cancer battle. Thank you for your support!",fight,81.0,True,bedce13f19541a5e94c8e1a700d298b6,battle
797.0,"ted. Prayers are deeply appreciated as well, as he continues to fight his cancer battle. Thank you for your support!",battle,81.0,True,bedce13f19541a5e94c8e1a700d298b6,battle
,,,,,d2bace69b83766dcaa14ac301ac4c6e9,none
529.0," during the healing process, we were finally past this physical/mental/emotional battle. Her cancer had been Triple positive: positive for estrogen receptors, progester",battle,81.0,False,5b1bdfc0356009e86ffa41cbe14be836,battle
1004.0,"her liver, derived from the original cancer and also triple positive. And so our journey begins all over again. But this time, the financial commitment is much greater. ",journey,81.0,True,5b1bdfc0356009e86ffa41cbe14be836,journey
57.0,"Elijah is 8 years old, he was diagnosed with and has been battling Ewings Sarcoma Cancer since May 2015. He has gone through so very much to even g",battling,58.0,True,b350359c57599207d1dfde870038b066,battle
1007.0,"ncer Free! 
You can learn more about Elijah at at https://m.facebook.com/Elijahs-Journey-928652267194220/ https://m.facebook.com/Elijahs-Journey-928652267194220/",journey,81.0,False,b350359c57599207d1dfde870038b066,journey
1063.0,//m.facebook.com/Elijahs-Journey-928652267194220/ https://m.facebook.com/Elijahs-Journey-928652267194220/,journey,81.0,False,b350359c57599207d1dfde870038b066,journey
274.0,nce March and will only continue to go through all of this until she has won and beat this horrible disease. It has taken away so many happy days she’s suppost to be ,beat,81.0,True,855bf0d1cfa344d0ae4f799ff01d228a,battle
559.0,"RI's to monitor the growth of the cancer. There is only one way to face this, to fight with everything she has. Cori is a fighter with a positive attitude for life, sh",fight,81.0,True,3c41c28b2e0e697708fbbf8c9c616feb,battle
,,,,,16fd5834200b3c94f2e9e24bf42d2085,none
,,,,,6f5d704343ccde95dc23d93a005714e6,none
1951.0,(please join us in praying for that!!). Their current NEED:Lucas is preparing to fight for his life and needs the constant support of his wife Kristen. Their youngest ,fight,81.0,True,72f50b820d4ea93a8fb4fb29d95b097f,battle
90.0,", Tara Torossian, is facing the battle of her lifetime. Please give to help Tara fight Stage 2 Breast Cancer. We all know Tara’s not one to ask for help, she’s much to",fight,81.0,True,10f5a87519fb9ee987b98c3e64b72c56,battle
1106.0,"ast cancer. Being the strong woman we all know she is, Tara is ready to take the fight head-on, but it won’t be easy and will take a toll on her body. This is where we",fight,81.0,False,10f5a87519fb9ee987b98c3e64b72c56,battle
41.0,"Our friend, Tara Torossian, is facing the battle of her lifetime. Please give to help Tara fight Stage 2 Breast Cancer. We all kn",battle,42.0,True,10f5a87519fb9ee987b98c3e64b72c56,battle
105.0,"r of Black Flag, Misfits, DC3, Vida, Ella & The Blacks, Redd Kross, and Flag, is battling throat cancer. Dez has just finished debilitating radiation treatments, and is c",battling,81.0,True,6282d3b648d4693afd8a93634298a5a4,battle
,,,,,ed61f850431ac030fa31206a4431b184,none
701.0,"t of the doctor’s mouth, “Your son has cancer.”Five surgeries later, he is still fighting. As a disabled combat veteran (Iraq 2xs) who is retired and on a fixed income, o",fighting,81.0,True,9bc0bc1b950e8546c66f3ed1781cdc27,battle
1311.0," know that this battle is not Nick’s ending. With your support, we can help Nick fight and live out his dreams.Thank you from the bottom of our hearts for the donation",fight,81.0,True,9bc0bc1b950e8546c66f3ed1781cdc27,battle
1246.0,"say anything until the mission is complete. While devastating, we know that this battle is not Nick’s ending. With your support, we can help Nick fight and live out his",battle,81.0,True,9bc0bc1b950e8546c66f3ed1781cdc27,battle
114.0,"e 3 Burkitt’s Lymphoma, our 13 year old son, Nick Manning, is ready to start his journey to defeat his cancer.While playing in an AAU basketball tournament, his mom and ",journey,81.0,True,9bc0bc1b950e8546c66f3ed1781cdc27,journey
992.0,nyone who is able to donate to help us with his bills as we face this unexpected journey. The diagnosis has completely shocked our family to the core but we will not qui,journey,81.0,True,9bc0bc1b950e8546c66f3ed1781cdc27,journey
226.0,"ve vibes, and financial support as she does the really hard work of the physical fight.  She has an aggressive and expensive chemo and radiation treatment schedule tha",fight,81.0,True,a2694e16376ff281e0998ccf5f74392b,battle
,,,,,cef746a037b767ba9bd8a849c387e5ec,none
,,,,,acea6d254c114515463834b01422a9a9,none
925.0,ch the very tip of the iceberg when it come to the expenses that come along with fighting an illness like Cancer.  Many of his medical expenses and medicines are not cove,fighting,81.0,True,1dc862649a75cb43f9d90e007ede4b17,battle
2161.0,n do to help surround him with love is what is most important so he can focus on beating this thing.  Please help us to spread the word!!! Thank you from the bottom of o,beating,81.0,True,1dc862649a75cb43f9d90e007ede4b17,battle
