ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
7xzsq7z236okxm8nf3tt,35,female,battle,14940,2400,3420,33587,59041,31266,9438,6955,5875,3362,2273,9846,2797,20422,4450,16203,227421,1,2,Jennifer was diagnosed with lymphoma.  She has to go through chemo and radiation.,5,3,5,N,Y,F,HS,100-150k,Y,53,how charitable I am,no
7ymm5b210jjxgsgs61k9,35,female,journey,72789,7028,10463,90335,121302,89551,15847,3167,9590,6502,4214,18789,8344,111567,2751,39976,613177,1,2,She is going through ongoing treatment for lymphoma. And has months of chemotherapy and other treatments to go through. ,0,6,6,N,Y,M,HS,<10k,Y,28,The amount people are willing to donate from a perceived reward.,
7z1pyvg7hfo9uqhoxvn2,0,female,journey,14829,2807,4323,32169,27434,40977,5838,4542,3631,4711,4039,14805,9289,3998,2117,5997,182255,1,2,She is in dire situation with lymphoma and needs donation for medical assistance.,0,4,1,N,Y,M,HS,50-75k,Y,36,,
7zaj9cca89skq6awbrcy,35,female,battle,8316,2041,1868,8833,199462,106371,13819,7805,10943,5218,3483,23046,10782,41731,37332,36232,522591,1,2,She is a needy guy. She real deserves aid to help her gain her health back. I wish quick recovery to her. She will be well with all the support from the donations. ,12,6,6,N,N,F,HS,<10k,Y,20,People's behavior towards donating for needy and charity cases. ,Absolutely yes. There is need to give more to charity and needy situations. 
7zoz18abn5gxn9yjsgx4,30,male,battle,19863,18103,4935,14931,12803,30038,4786,4327,5003,7665,2962,8423,5105,1987,2149,19974,164196,1,2,it is very important time to help,3,5,6,N,N,M,B,25-50k,Y,44,,
7zu6uqllvx1v15c4rg00,50,female,literal,8747,3248,4348,44011,55805,60905,8465,4917,5489,3107,4206,12942,4397,3661,2003,3781,230957,1,2,"Jennifer, as many other people are, is in a very unfortunate situation and if one has the ability to help, one should. ",3,3,5,N,N,F,HS,10-25k,Y,46,,
804g5d3vsxgpleoasqzt,40,female,journey,19858,5591,16257,7420,6241,20037,3822,5633,5039,2767,4540,11596,6827,3212,14194,4569,138049,2,2,good and nice ,5,4,5,Y,Y,M,M,100-150k,Y,31,,
80624poxfbcglzh4aesh,0,female,battle,6040,1801,2691,20342,18043,29699,4301,2390,2836,4394,4662,10113,5868,2053,1420,3747,120885,1,2,She has lymphoma and is requesting money for it. It is a cancerous disease.,0,4,4,N,Y,F,B,50-75k,Y,25,,
827w0jkbkae7g163olth,24,female,journey,56604,3679,4957,71159,126116,90701,20211,9582,19701,5227,4484,18451,5593,51399,4645,21536,514511,1,2,Jennifer just had thyroid surgery and discovered she had stage 2 lymphoma. She will need several treatments of chemo and there will be great expenses involved and they have set up for donations.,4,5,4,N,Y,F,HS,25-50k,Y,66,To see how my emotion and empathy a person would have and be willing to donate to help this person out,no
82yvggcy56g3wnx6vng9,18,male,journey,6483,2056,3189,5330,5670,8545,2513,1074,2435,1545,2208,6126,2379,2552,1164,13091,67002,1,2,Donation requested,2,3,3,N,N,F,B,25-50k,Y,22,,
834s66rwvfafsrf1zq9g,50,female,literal,32115,2609,3133,42279,78439,51066,10702,2731,4790,4912,2840,11801,3904,19051,4681,4644,279935,1,2,Jennifer had thyroid surgery and found out she has cancer.  She has a long road ahead and needs lots of help.,2,4,4,N,Y,F,B,50-75k,Y,25,donation,na
8359oyaczy840eqpzw2c,45,female,literal,13589,3066,4381,53282,67801,41565,13693,3922,5524,2945,4432,20122,3476,17575,4886,5896,266551,1,2,Going through chemo therapy and many other treatments that are of growing expense. Contributions help pay for these treatments ,2,6,5,N,N,M,HS,<10k,Y,19,empathy between strangers,no
83ml8yt372c9k4csze2a,26,male,literal,124060,70707,35878,69262,145733,421326,24891,11363,62207,16061,7506,65561,53908,5056,3518,19708,1138988,2,2,"my best friend jason's know that he has a hear of gold.but after undergoing a complicated thyroid surgey,jason was diagonased with stage 2 lympohoma.",4,4,5,Y,Y,M,B,50-75k,Y,33,,
840thpr1w5bhwlt1tn1g,0,female,literal,33399,2773,6247,39888,64861,68165,13399,5238,16137,5044,3103,16980,4406,23451,3376,13871,320861,1,2,She is ill with lympoma and will have to unndergo several rounds of chemotherapy. She needs money to help pay for her treatment.,30,3,3,N,N,F,D,100-150k,Y,63,effect of appeal on willingness to donate,
84nfv17sf91nek6r0vyp,4,female,battle,17502,5051,4918,49463,97108,48344,9259,4252,5743,3738,5142,21232,7624,15793,3143,22039,320930,1,2,"Jennifer is facing rough times do to cancer, she is in need of financial help so that she can continue to battle on",5,5,4,N,Y,M,A,10-25k,Y,59,how much people sympathize ,
858rdvngolvael46upg7,25,male,literal,10427,1719,1883,27605,34705,285052,4873,2638,6238,5128,4588,10995,4717,2239,1913,15590,420434,1,2,he having some problem in his body we should care of him and make his life better to outcome from the diseases,3,5,6,N,Y,M,B,50-75k,Y,25,,
85l5vqqzvlcxyb9asbbl,15,female,journey,6474,2969,3166,19639,46499,34954,4657,4818,2910,3773,2970,9283,8852,18234,4249,14862,189634,1,2,She needs assistance due to lymphoma discovered after a thyroid surgery. She needs help with her finances.,5,6,6,N,Y,F,A,25-50k,Y,48,I think you are trying to see how we feel about charity based on our own experiences.,Thank you
869zmorsrwsbmk97fmaw,33,male,literal,13757,2236,1750,3075,12726,2714,2429,3034,7354,2329,1638,6273,3661,1863,867,4524,72021,1,2,winner,10,3,4,N,N,F,B,50-75k,Y,37,,
87swbk6cknu3hdbmapv5,10,female,literal,9259,3517,5525,39575,117954,99043,10021,4202,7306,5204,2907,25724,4754,2142,1630,4848,344027,1,2,Jennifer is in a dire situation as it is to be expected with anyone that is diagnosed with cancer and needs to get treatment in a country such as the united states. Because the government decided that healthcare was a private business worthy of profiting off the sick Jennifer will have to worry about paying her medical bills for the rest of her life. Her friend has made a fundraiser to help pay for the bills. ,5,5,6,N,N,M,A,<10k,N,23,,
88r6wto7h28vukmgj0os,25,female,journey,13609,1803,2618,22430,60536,27425,4718,2814,2374,3701,1833,6305,2083,3577,3010,7198,166284,1,2,I would describe her situation as a really difficult road dealing with chemotherapy. I think she will have days where she is in good spirits and days in which she does not want to do anything and feels terrible. ,0,5,5,N,N,M,M,50-75k,Y,24,Unknown,None
8asuj42h3ak6udr9zjwz,48,male,journey,3857,1443,2192,4442,10550,15905,2958,1785,2013,1763,1650,6653,2652,2990,775,3429,65418,1,2,Jason is suffering from Lymphoma. He is undergoing chemo and needs help.,12,6,6,Y,Y,F,M,50-75k,Y,39,,
8c1n56mqux3y3x4a2bxr,11,male,literal,19552,11851,2320,8626,13989,11827,9763,22515,4072,2831,4543,15375,6905,22273,6195,4981,168625,1,2,sad but there is only so much we can do,3,5,5,N,Y,F,HS,<10k,Y,19,How willing you are to donate to charity,
8c7mvmkh7on5zo49dogq,32,female,literal,10560,4840,8322,10566,28407,48870,20615,7544,19539,10864,5377,18789,14149,45735,14009,6635,276024,1,2,bad situation in the story,15,4,4,Y,Y,M,B,25-50k,Y,3,good,good nice survey 
8clhygwufjdgo33muf3t,25,male,literal,12747,1983,4008,31365,37371,35586,5915,5995,3235,3114,2395,10232,3529,35893,1657,17317,213039,1,2,He has been diagnosed with lymphoma and is going to have to go through intense treatment. There will be a lot of medical costs.,2,5,4,N,Y,M,M,25-50k,Y,28,To see how much the idea of us potentially winning extra money for donating less would effect our decision on how much to donate. ,
8crskb6vmxzvxv3zzjrw,50,male,battle,10702,1696,2573,23309,23475,26083,4927,4763,5119,4475,2511,10334,2022,5366,945,18029,146702,1,2,Jason is suffering from lymphoma. Jason needs money to maintain his medical treatments and chemotherapy. ,4,6,6,Y,Y,F,B,50-75k,Y,23,,
8cty3y8junlpgpckgocm,5,female,literal,18666,2600,3026,45182,79331,127034,14023,9717,4722,2598,2534,15758,3493,28863,69463,39712,467614,1,2,"After having thyroid surgery Jennifer was told she has lymphoma. She's undergoing chemo and probably will receive radiation, I don't think either is appropriate.",0,3,6,N,N,F,HS,<10k,Y,49,"Not sure, maybe to see if sympathy played a part in donating.",I didn't like the nearly pointless treatment. Maybe if someone were trying to heal with alternative medicine I'd feel more charitable.
8dq0y992xzp9bh7k27x0,0,female,journey,21463,2418,3091,13502,28813,26640,15082,14441,8879,22565,12724,23054,8875,27482,13889,21828,265434,1,2,She's in treatment for lymphoma. She's doing okay with it. ,4,1,4,N,Y,F,B,<10k,Y,35,I'm not sure. Something charity related,
8dtlqrfxrcbv2557kx6z,30,male,battle,16492,2929,3558,37588,106745,79358,7760,2306,6994,2926,2010,7181,3878,2879,5989,3693,294576,1,2,"Jason is a nice guy that has Lymphoma and has many rounds of therapy ahead of him.  He is kind and knows that he has many battles to fight and intends to win them, he is determined to recover.",8,6,6,N,Y,F,HS,10-25k,Y,39,,interesting
8ga6233z0nkady6lb96y,10,female,journey,4513,3474,4777,28241,50089,57208,4551,2820,5377,4846,2007,9371,3374,1839,1218,9911,194199,1,2,She has cancer and is going to have to go through lots of chemotherapy and local radiation. Her friend set up the account to help raise money to help her get through the process with less stress.,10,6,5,N,Y,F,B,<10k,Y,30,,
8gscewyo7rye4r1bodp9,25,female,journey,7033,1873,4550,5751,3366,22503,5474,3090,3113,3300,2839,9330,3534,5014,4023,8835,94159,1,2,It's a sticky situation. She needs money now. She's in between a rock and a hard place.,1,5,5,N,N,M,B,50-75k,Y,29,Not too sure.,This was fun.
8hl1x0fbwqjs7xd0u3xl,0,female,battle,8444,2241,2636,10281,41916,21086,3820,1397,3328,19860,129504,8771,2702,1837,1024,5978,265565,1,2,Jennifer has stage two cancer.  She has to have a surgery on her thyroid. ,5,5,4,N,Y,F,HS,<10k,Y,31,,
8hvbn3ag921ytt69gg7x,50,female,literal,7074,5245,1616,5824,11882,70259,136709,4577,6547,3868,2588,13864,7061,10496,9269,4043,302343,1,1,"she is very intelligent so.
she is cleverer ",5,6,6,Y,Y,M,<HS,<10k,Y,21,excellent,excellent
8jyx06v5twv7grg9rkwp,25,female,journey,26964,3233,3653,33473,55067,115149,11520,9292,10856,5340,5846,13756,5797,39059,1997,37358,383147,1,2,Jennifer has been diagnosed with Stage II Lymphoma and will have to undergo 3 - 4 months of Chemo Therapy.  Her insurance will not cover here expenses.  She needs help with her expenses so she can get the full benefit of the therapy.  Let's pitch in and help.,5,6,6,Y,Y,M,M,25-50k,Y,73,To see how empathy is reflected in a willingness to donate to a crowdfunding campaign.,
8k2ah8omtgypc2zqba3k,40,male,literal,7174,4327,3903,30524,107027,94764,11716,6963,15157,6115,6294,27300,4867,41302,2393,13565,384109,1,2,Jason is going through a disease he never dreamed of.. lymphoma cancer.,0,6,5,N,N,F,HS,<10k,Y,19,"Who is charitable, or would consider donating to people in need.",
8k9abeftaxlttehdmf21,7,female,literal,13793,2289,4054,43188,88371,61383,14806,5903,15157,2566,6286,16307,4862,3045,4191,12749,300126,1,2,"She's going through a rough patch with Thyroid Cancer, but she's a fighter. She will needs funds as there will be many expenses ahead. ",50,2,2,N,Y,F,A,25-50k,Y,64,,
8kdxj3cjc96b7sjmplgd,0,female,journey,100676,4421,5020,111173,95396,176350,6260,4457,5711,2471,3225,11599,3845,42951,5696,12288,591761,1,2,Jennifer was diagnosed with stage II Lymphoma after undergoing thyroid surgery. She'll need many treatments of chemotherapy and possibly local radiation as well. She'll receive treatments every 21 days for the next 3-4 months. ,51,5,6,N,Y,M,B,50-75k,Y,42,a crowdfunding campaign raising money for an individual,
8kf4b7vap55uj3a7lsc3,45,male,battle,8009,4243,3305,4527,9209,81429,3267,4261,5730,6049,4616,10550,15489,14366,15869,7439,201759,3,2,this type of process so new version i like this verymuch.  the validity is importent of the my career ...,4,5,6,N,N,M,HS,25-50k,Y,40,nice survey i like this.,good communication development
8kofnbwk7ms3wszbx6f2,40,male,literal,5592,2447,3870,23522,70168,48093,6792,3769,4450,2706,2298,9440,3207,3865,2066,4728,197563,1,2,Unfortunate. It is a situation that any of us could find ourselves in. It is an oppurtunity to practice empathy,7,4,5,N,N,M,A,25-50k,Y,30,not sure,
8kvvt5v61mfc6qol56tr,25,female,literal,24644,2927,5037,39728,83945,88970,10559,14230,7278,5270,3533,14467,15001,10881,2809,10035,339616,1,2,"She is a good person that is fighting cancer.  She has a lot ahead of her to fight this and has a lot of expenses that need to be met.  If you can help in any way, no matter how small this will be so appreciated.",8,6,6,N,Y,F,A,25-50k,Y,74,,
8o8h5hkcon3g1gq3r0xu,10,male,journey,11052,2376,2868,33025,44914,33426,9168,6549,6892,5128,1495,12191,6029,3212,1626,9684,191368,1,2,Jason has been diagnosed with cancer and has just started his chemotherapy treatments.  He has a long road ahead but is strong and committed to recovering.,2,5,6,N,Y,M,B,100-150k,Y,39,,
8okcvl8c0s7hbm7ab1xk,30,female,literal,5218,1788,3615,29032,36975,36720,124918,2740,2941,2975,1916,5907,2852,9535,3240,1709,272224,1,2,She is looking forward to a long course to get to a point of being cured.  I'm sure it'll be an expensive treatment but I hope she is successful.,5,4,6,N,Y,M,B,50-75k,Y,48,"Not sure, but perhaps charitable behavior?",No
8p63gxo1w03nzbz87fxj,45,female,battle,26302,1664,2317,35425,66832,32996,17663,3023,6618,2308,3683,19141,4154,19189,2645,29280,273741,1,2,"Jennifer has begun a long battle with lymphona. While she is not currently suffering immensely, she may in the future and needs support.",15,4,6,N,N,M,HS,OO,Y,18,"Compassion expressed based on a passage, as opposed to a video or audio clip.",
8pbupyhjn9gumfc56u7s,5,male,battle,22789,2189,3561,18671,467053,13057,4826,1922,2682,2272,1697,5778,2177,7303,3064,5497,569752,1,2,he has cancer and is unable to pay for his medical bills.,12,6,6,N,N,F,HS,25-50k,Y,32,if you would donate or not,none
8q7q78q4mgukgywxk07u,50,female,literal,6111,3170,6158,25774,46485,33549,8766,4818,16243,4045,4707,16636,4938,33326,2071,12096,229443,1,2,"Jennifer found out she has lymphoma and has already started treatment, which will be expensive. She needs help to cover the costs of her treatments.",36,6,6,N,Y,F,A,<10k,Y,58,"I'm not exactly sure, but I suspect it has something with the willingness of participants to share resources with others in need.",
8sea5vc171mb5huv2gd4,15,female,literal,9645,2702,4426,68820,99169,126743,7708,9401,11400,3278,6064,15576,5190,76808,29044,7473,483874,1,2,She has a long road of cancer treatments ahead of her. She will go through many months of chemotherapy and will probably endure plenty of unexpected expenses. The donation will help to offset some of these expenses.,20,2,4,N,Y,F,B,OO,Y,48,The generosity of strangers. I am leery of crowdfunding campaigns of people I have never met as to their honesty. Some people can set these up and make up stories about situations just to get money.,I hope you research the charity you give to ahead of time to make sure it is not a scam.
8shy7dsup5qrx8sxgvx8,36,male,journey,24417,5495,6764,7800,13920,120988,25650,20938,7292,9233,2615,17960,12739,24159,89489,13746,403445,1,2,"Then he ... The whole situation shouldbea happy onefor both of them, but he kind of felt the same way.",7,4,4,N,N,M,M,10-25k,Y,28,good survey.,"In presenting the results, or findings, of an experiment, write concisely, in an orderly and logical way."
8syrtudkpdg9uq1yl5kw,15,female,literal,20094,2347,4190,17836,75773,28559,5628,4242,4273,4094,3784,19468,4830,3607,3631,10707,213503,1,2,This poor woman is battling cancer. She will have to undergo chemo for quite a while.,2,5,5,N,Y,F,B,>150k,Y,57,,
8tmqtsv87jbonccvma05,40,male,journey,37950,14471,10516,16040,24095,121465,7428,3367,12928,4896,5243,21125,11435,37208,4189,15224,350020,1,2,i will explain very well .i think that how do i handle that situation.i think to have more ideas.,5,6,5,N,N,M,M,100-150k,Y,39,reading the passage and responding the questions.,good
8u0fdvt65un4o3tr9pqq,49,female,battle,12903,3100,2948,29751,26408,4660,9389,4641,6507,5484,4752,15095,6729,2393,1041,5824,142130,1,2,,0,6,3,N,Y,M,HS,10-25k,Y,59,,
8uv27fyl3mhtcm3c4bk9,50,male,battle,29024,3161,5195,65760,35737,56716,15193,3456,5451,5542,2607,15599,4049,2323,2349,5439,258020,1,2,Jason has had a terrible time fighting cancer and it has taken its toll. Any type of donation would be a very good and uplifting thing for Jason.,10,6,6,N,Y,M,B,50-75k,Y,42,,
8v2bnn6d6hecmze3fjyb,32,male,battle,360940,8095,7495,7316,9264,86397,3171,4015,7254,4604,9642,16447,4478,2801,6,7094,541301,1,2,please you cannot underestimate your decision.,3,4,3,Y,Y,M,A,75-100k,Y,59,,
8wkxj3h51z551wntptwd,40,male,battle,14260,8110,7252,42417,45520,240760,10836,3893,6800,6759,3363,50109,5722,33436,7214,18769,505561,0,2,He's currently facing a battle with Lymphoma and is in the stages of receiving chemotherapy. His is helping to raise money for expenses that will come up in the following months. Jason appears to be someone that's willing to fight to see his wishes come to past and won't give up easily.,2,5,5,N,Y,M,HS,25-50k,Y,39,The willingness of individuals to donate towards the cause of others.,none
8wvbwfbnuwpumphgu940,25,female,battle,10015,4665,5770,88012,53188,512449,34843,7649,7290,4624,7832,24170,4341,73704,4046,31816,874926,1,2,"After undergoing complicated thyroid surgery, Jennifer was diagnosed  with Stage 2 Lymphoma. The doctors say she need many treatments of chemotherapy and possibly radiation as well.  She started the fight with chemotherapy the week after her surgery and she will receive every 21 days for the next 3-4 months. Jennifer had a few days of nausea and fatigue following the first battle through chemo, buy her energy is back up. ",2,4,5,N,Y,F,B,75-100k,Y,33,experiment about how people understand language. ,
